id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
348,Previsto,Previsto,Alta,Excelente,Excelente,Media,Ejemplar,Intensivo,Ocasional,Inadecuada,Nula,Moderado,Adecuado,Regular,Impuntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Nula,Constante,Media,Parcial_alta,Muy_alto,Insuficiente,Destacado,Medio,Critico
349,Destacado,Destacado,Baja,Alta,Baja,Media,Consistente,Adecuado,Minimo,Moderada,Nula,Moderado,Adecuado,Bueno,Impuntual,Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Nula,Constante,Media,Ninguna,Muy_alto,Insuficiente,Previsto,Bajo,Critico
350,Previsto,Previsto,Alta,Excelente,Excelente,Baja,Consistente,Insuficiente,Frecuente,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Ocasional,Baja,Tiempo_completo,Moderado,Insuficiente,Previsto,Alto,Regular
351,Destacado,Previsto,Media,Baja,Baja,Alta,Ejemplar,Adecuado,Minimo,Adecuada,Constante,Moderado,Deficiente,Regular,Puntual,Medio,Con_deuda,Credito,Bajo,Vulnerable,Constante,Ocasional,Media,Ninguna,Moderado,Bueno,Previsto,Bajo,Regular
352,Destacado,Previsto,Excelente,Alta,Excelente,Alta,Critico,Adecuado,Ocasional,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Ocasional,Baja,Parcial_baja,Alto,Excelente,Previsto,Bajo,Excelente
353,Previsto,En_proceso,Excelente,Baja,Media,Excelente,Consistente,Adecuado,Frecuente,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Nula,Baja,Tiempo_completo,Alto,Bueno,Previsto,Medio,Regular
354,Destacado,Destacado,Alta,Baja,Baja,Excelente,Moderado,Intensivo,Ocasional,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Impuntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Frecuente,Nula,Baja,Parcial_alta,Alto,Excelente,Previsto,Bajo,Excelente
355,Destacado,Previsto,Baja,Excelente,Media,Baja,Ejemplar,Intensivo,Frecuente,Adecuada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Frecuente,Constante,Alta,Parcial_baja,Moderado,Insuficiente,Previsto,Medio,Critico
356,Previsto,Previsto,Baja,Baja,Baja,Media,Consistente,Adecuado,Minimo,Inadecuada,Baja,Moderado,Excesivo,Deficiente,Puntual,Bajo,Con_deuda,Beca_Total,Muy_Bajo,Riesgo_moderado,Ocasional,Ocasional,Baja,Parcial_alta,Muy_alto,Bueno,En_proceso,Medio,Critico
357,En_proceso,En_proceso,Media,Alta,Media,Alta,Critico,Limitado,Frecuente,Inadecuada,Baja,Moderado,Adecuado,Regular,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Ocasional,Baja,Parcial_alta,Muy_alto,Moderado,En_proceso,Medio,Critico
358,En_proceso,En_proceso,Media,Excelente,Alta,Baja,Critico,Adecuado,Frecuente,Moderada,Nula,Moderado,Regular,Regular,Impuntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Nula,Nula,Baja,Tiempo_completo,Bajo,Bueno,En_proceso,Medio,Regular
359,Inicio,En_proceso,Media,Baja,Baja,Baja,Critico,Insuficiente,Constante,Inadecuada,Constante,Bajo,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Constante,Alta,Tiempo_completo,Alto,Insuficiente,Inicio,Alto,Critico
360,Destacado,Destacado,Alta,Excelente,Excelente,Alta,Ejemplar,Intensivo,Minimo,Inadecuada,Nula,Alto,Regular,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial_alta,Muy_alto,Bueno,Destacado,Bajo,Critico
361,Previsto,Previsto,Baja,Excelente,Media,Alta,Consistente,Insuficiente,Ocasional,Inadecuada,Baja,Alto,Adecuado,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_baja,Muy_alto,Moderado,Previsto,Medio,Critico
362,En_proceso,En_proceso,Excelente,Alta,Excelente,Media,Consistente,Limitado,Frecuente,Moderada,Nula,Bajo,Excesivo,Bueno,Impuntual,Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Nula,Constante,Media,Ninguna,Muy_alto,Excelente,Previsto,Bajo,Regular
363,Destacado,Destacado,Baja,Baja,Baja,Excelente,Consistente,Intensivo,Minimo,Adecuada,Nula,Alto,Adecuado,Bueno,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Ocasional,Baja,Parcial_baja,Muy_alto,Moderado,Destacado,Medio,Critico
364,Previsto,Previsto,Excelente,Media,Alta,Baja,Critico,Adecuado,Constante,Inadecuada,Constante,Bajo,Adecuado,Bueno,Puntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Moderado,Insuficiente,En_proceso,Medio,Regular
365,En_proceso,En_proceso,Excelente,Media,Alta,Alta,Ejemplar,Limitado,Ocasional,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Nula,Nula,Baja,Parcial_alta,Alto,Bueno,Previsto,Bajo,Regular
366,En_proceso,Inicio,Alta,Media,Media,Baja,Critico,Limitado,Constante,Adecuada,Nula,Bajo,Deficiente,Bueno,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Nula,Baja,Parcial_alta,Muy_alto,Insuficiente,Inicio,Alto,Critico
367,Previsto,Previsto,Excelente,Media,Alta,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Constante,Media,Parcial_baja,Muy_alto,Excelente,Destacado,Bajo,Critico
368,En_proceso,En_proceso,Media,Excelente,Alta,Alta,Moderado,Limitado,Ocasional,Adecuada,Nula,Alto,Adecuado,Bueno,Puntual,Medio,Con_deuda,Credito,Bajo,Riesgo_moderado,Nula,Constante,Media,Ninguna,Muy_alto,Bueno,En_proceso,Bajo,Regular
369,Previsto,Previsto,Alta,Baja,Baja,Alta,Moderado,Intensivo,Minimo,Moderada,Nula,Moderado,Regular,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Nula,Ocasional,Baja,Parcial_baja,Muy_alto,Insuficiente,Previsto,Medio,Critico
370,Inicio,Inicio,Media,Alta,Media,Alta,Critico,Insuficiente,Constante,Moderada,Constante,Bajo,Deficiente,Regular,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_baja,Bajo,Excelente,Inicio,Bajo,Excelente
371,Previsto,Previsto,Media,Baja,Baja,Alta,Ejemplar,Intensivo,Frecuente,Adecuada,Constante,Moderado,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Credito,Muy_Bajo,Sostenible,Constante,Frecuente,Alta,Tiempo_completo,Muy_alto,Bueno,Previsto,Alto,Excelente
372,Destacado,Destacado,Alta,Alta,Alta,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Constante,Alto,Regular,Deficiente,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Constante,Nula,Media,Ninguna,Muy_alto,Insuficiente,Destacado,Medio,Critico
373,Inicio,Inicio,Alta,Excelente,Excelente,Media,Critico,Insuficiente,Frecuente,Adecuada,Constante,Moderado,Deficiente,Regular,Impuntual,Medio,Sin_deuda,Credito,Bajo,Estable,Constante,Ocasional,Media,Parcial_alta,Muy_alto,Bueno,Inicio,Alto,Critico
374,Previsto,Previsto,Alta,Media,Media,Alta,Moderado,Limitado,Ocasional,Inadecuada,Frecuente,Bajo,Regular,Regular,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Nula,Baja,Tiempo_completo,Bajo,Moderado,Previsto,Bajo,Regular
375,Inicio,En_proceso,Media,Baja,Baja,Excelente,Consistente,Insuficiente,Ocasional,Adecuada,Nula,Bajo,Deficiente,Bueno,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Ocasional,Baja,Ninguna,Moderado,Excelente,En_proceso,Bajo,Excelente
376,Destacado,Destacado,Media,Alta,Media,Alta,Consistente,Adecuado,Ocasional,Moderada,Constante,Bajo,Excesivo,Bueno,Impuntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Constante,Constante,Alta,Parcial_baja,Bajo,Excelente,Previsto,Bajo,Excelente
377,Previsto,Previsto,Baja,Alta,Baja,Excelente,Consistente,Adecuado,Constante,Moderada,Constante,Alto,Excesivo,Deficiente,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Ocasional,Media,Ninguna,Muy_alto,Excelente,Previsto,Bajo,Critico
378,Destacado,Destacado,Baja,Alta,Baja,Excelente,Moderado,Adecuado,Ocasional,Inadecuada,Constante,Alto,Adecuado,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Constante,Nula,Media,Parcial_alta,Moderado,Bueno,Previsto,Bajo,Regular
379,Inicio,Inicio,Baja,Media,Baja,Baja,Consistente,Insuficiente,Constante,Adecuada,Frecuente,Moderado,Deficiente,Regular,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Frecuente,Frecuente,Media,Parcial_alta,Muy_alto,Moderado,Inicio,Alto,Critico
380,En_proceso,Inicio,Baja,Media,Baja,Media,Moderado,Insuficiente,Constante,Adecuada,Nula,Bajo,Excesivo,Excelente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_baja,Moderado,Bueno,Inicio,Medio,Excelente
381,Inicio,En_proceso,Baja,Excelente,Media,Baja,Moderado,Insuficiente,Frecuente,Moderada,Constante,Alto,Excesivo,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Constante,Ocasional,Media,Parcial_alta,Muy_alto,Insuficiente,Inicio,Alto,Critico
382,Previsto,Previsto,Excelente,Excelente,Excelente,Alta,Consistente,Limitado,Ocasional,Moderada,Frecuente,Alto,Excesivo,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Nula,Baja,Tiempo_completo,Muy_alto,Bueno,Previsto,Alto,Critico
383,En_proceso,Previsto,Baja,Media,Baja,Media,Moderado,Adecuado,Frecuente,Moderada,Constante,Bajo,Deficiente,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Constante,Ocasional,Media,Ninguna,Moderado,Bueno,En_proceso,Medio,Regular
384,Previsto,Previsto,Alta,Excelente,Excelente,Baja,Ejemplar,Intensivo,Frecuente,Adecuada,Nula,Alto,Adecuado,Bueno,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Nula,Frecuente,Baja,Ninguna,Moderado,Insuficiente,Destacado,Medio,Critico
385,Previsto,Destacado,Media,Media,Baja,Media,Consistente,Adecuado,Frecuente,Moderada,Nula,Moderado,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Estable,Nula,Frecuente,Baja,Tiempo_completo,Muy_alto,Moderado,En_proceso,Alto,Critico
386,Previsto,En_proceso,Excelente,Media,Alta,Excelente,Ejemplar,Limitado,Minimo,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Nula,Constante,Media,Parcial_alta,Bajo,Excelente,Destacado,Bajo,Excelente
387,Destacado,Destacado,Alta,Baja,Baja,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Constante,Moderado,Adecuado,Excelente,Impuntual,Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Constante,Constante,Alta,Tiempo_completo,Bajo,Excelente,Destacado,Bajo,Excelente
388,Destacado,Destacado,Media,Media,Baja,Excelente,Ejemplar,Adecuado,Minimo,Moderada,Nula,Bajo,Regular,Bueno,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Nula,Constante,Media,Parcial_alta,Bajo,Insuficiente,Destacado,Bajo,Regular
389,Destacado,Destacado,Alta,Alta,Alta,Alta,Ejemplar,Intensivo,Minimo,Inadecuada,Nula,Moderado,Adecuado,Regular,Impuntual,Medio,Sin_deuda,Beca_Total,Bajo,Estable,Nula,Frecuente,Baja,Tiempo_completo,Bajo,Insuficiente,Destacado,Medio,Critico
390,En_proceso,En_proceso,Media,Baja,Baja,Baja,Critico,Adecuado,Frecuente,Moderada,Constante,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Constante,Frecuente,Alta,Parcial_baja,Moderado,Moderado,Inicio,Alto,Regular
391,Previsto,Previsto,Alta,Media,Media,Excelente,Critico,Limitado,Ocasional,Adecuada,Nula,Moderado,Adecuado,Excelente,Impuntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Nula,Nula,Baja,Tiempo_completo,Moderado,Excelente,Previsto,Bajo,Excelente
392,Inicio,Inicio,Baja,Excelente,Media,Baja,Critico,Insuficiente,Constante,Inadecuada,Constante,Moderado,Deficiente,Deficiente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Constante,Alta,Tiempo_completo,Bajo,Insuficiente,Inicio,Alto,Regular
393,Previsto,Previsto,Excelente,Alta,Excelente,Alta,Moderado,Adecuado,Ocasional,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Ocasional,Baja,Parcial_alta,Alto,Bueno,Previsto,Medio,Regular
394,Inicio,Inicio,Media,Alta,Media,Baja,Critico,Insuficiente,Constante,Adecuada,Constante,Alto,Regular,Regular,Puntual,Medio,Con_deuda,Credito,Muy_Bajo,Riesgo_moderado,Constante,Nula,Media,Ninguna,Alto,Insuficiente,Inicio,Alto,Critico
395,En_proceso,En_proceso,Media,Excelente,Alta,Media,Critico,Limitado,Constante,Moderada,Frecuente,Alto,Adecuado,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Frecuente,Frecuente,Media,Parcial_baja,Alto,Bueno,En_proceso,Medio,Regular
396,Previsto,Previsto,Excelente,Baja,Media,Media,Consistente,Adecuado,Minimo,Moderada,Constante,Alto,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Media,Ninguna,Muy_alto,Moderado,Previsto,Medio,Critico
397,En_proceso,Previsto,Media,Alta,Media,Excelente,Moderado,Adecuado,Constante,Inadecuada,Constante,Alto,Adecuado,Deficiente,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Bajo,Excelente,Previsto,Bajo,Excelente
398,Previsto,Previsto,Excelente,Excelente,Excelente,Alta,Moderado,Adecuado,Minimo,Inadecuada,Nula,Moderado,Excesivo,Deficiente,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial_baja,Muy_alto,Insuficiente,Previsto,Bajo,Critico
399,Inicio,Inicio,Media,Alta,Media,Alta,Critico,Insuficiente,Frecuente,Adecuada,Nula,Bajo,Deficiente,Bueno,Puntual,Bajo,Sin_deuda,Credito,Bajo,Sostenible,Nula,Ocasional,Baja,Parcial_alta,Moderado,Bueno,Inicio,Medio,Regular
400,Inicio,Inicio,Excelente,Media,Alta,Baja,Moderado,Limitado,Constante,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_alta,Moderado,Insuficiente,Inicio,Alto,Critico
401,En_proceso,Inicio,Baja,Baja,Baja,Media,Moderado,Adecuado,Constante,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Impuntual,Muy_Bajo,Con_deuda,Beca_Total,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_baja,Alto,Bueno,En_proceso,Medio,Critico
402,Destacado,Destacado,Excelente,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Constante,Moderado,Excesivo,Bueno,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_alta,Alto,Excelente,Destacado,Bajo,Excelente
403,Destacado,Destacado,Excelente,Alta,Excelente,Alta,Ejemplar,Adecuado,Ocasional,Moderada,Baja,Moderado,Adecuado,Bueno,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Frecuente,Media,Ninguna,Moderado,Insuficiente,Destacado,Bajo,Regular
404,Destacado,Previsto,Baja,Excelente,Media,Excelente,Ejemplar,Intensivo,Ocasional,Adecuada,Frecuente,Moderado,Regular,Bueno,Puntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Alto,Excelente,Destacado,Bajo,Excelente
405,Previsto,En_proceso,Baja,Alta,Baja,Alta,Moderado,Intensivo,Frecuente,Adecuada,Nula,Alto,Deficiente,Deficiente,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Nula,Constante,Media,Ninguna,Alto,Bueno,Previsto,Bajo,Critico
406,Destacado,Destacado,Media,Alta,Media,Media,Ejemplar,Adecuado,Minimo,Inadecuada,Constante,Alto,Adecuado,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Media,Parcial_alta,Moderado,Insuficiente,Previsto,Medio,Critico
407,Inicio,Inicio,Excelente,Excelente,Excelente,Media,Consistente,Insuficiente,Constante,Inadecuada,Constante,Moderado,Excesivo,Deficiente,Puntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Frecuente,Alta,Ninguna,Muy_alto,Moderado,En_proceso,Alto,Critico
408,Destacado,Destacado,Baja,Alta,Baja,Media,Ejemplar,Adecuado,Ocasional,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Nula,Baja,Parcial_baja,Alto,Insuficiente,Previsto,Medio,Critico
409,Previsto,En_proceso,Media,Media,Baja,Excelente,Consistente,Adecuado,Ocasional,Moderada,Baja,Alto,Adecuado,Regular,Impuntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_baja,Muy_alto,Bueno,Previsto,Bajo,Critico
410,Previsto,Previsto,Baja,Alta,Baja,Media,Consistente,Adecuado,Ocasional,Inadecuada,Nula,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Nula,Ocasional,Baja,Tiempo_completo,Alto,Excelente,En_proceso,Medio,Critico
411,En_proceso,En_proceso,Media,Excelente,Alta,Baja,Critico,Adecuado,Ocasional,Adecuada,Frecuente,Bajo,Deficiente,Bueno,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Bajo,Insuficiente,En_proceso,Medio,Regular
412,En_proceso,Inicio,Alta,Media,Media,Excelente,Moderado,Adecuado,Constante,Inadecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Ocasional,Nula,Baja,Parcial_alta,Muy_alto,Bueno,Previsto,Medio,Critico
413,En_proceso,Previsto,Excelente,Media,Alta,Excelente,Ejemplar,Limitado,Frecuente,Adecuada,Nula,Bajo,Deficiente,Bueno,Impuntual,Medio,Con_deuda,Beca_Total,Muy_Bajo,Vulnerable,Nula,Nula,Baja,Parcial_alta,Muy_alto,Excelente,Previsto,Bajo,Regular
414,Inicio,Inicio,Alta,Baja,Baja,Media,Moderado,Adecuado,Constante,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Impuntual,Alto,Con_deuda,Credito,Muy_Bajo,Estable,Ocasional,Frecuente,Media,Tiempo_completo,Alto,Excelente,Inicio,Alto,Regular
415,Inicio,En_proceso,Excelente,Excelente,Excelente,Baja,Ejemplar,Insuficiente,Ocasional,Inadecuada,Baja,Bajo,Regular,Regular,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Constante,Media,Tiempo_completo,Muy_alto,Moderado,En_proceso,Alto,Critico
416,Destacado,Previsto,Alta,Baja,Baja,Excelente,Consistente,Intensivo,Ocasional,Inadecuada,Frecuente,Moderado,Regular,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Bajo,Excelente,Destacado,Bajo,Excelente
417,En_proceso,En_proceso,Baja,Alta,Baja,Media,Consistente,Insuficiente,Constante,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Impuntual,Medio,Sin_deuda,Credito,Bajo,Estable,Frecuente,Constante,Alta,Ninguna,Moderado,Bueno,En_proceso,Medio,Excelente
418,Inicio,Inicio,Media,Media,Baja,Baja,Critico,Insuficiente,Constante,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Nula,Frecuente,Baja,Tiempo_completo,Bajo,Moderado,Inicio,Alto,Excelente
419,Previsto,Previsto,Alta,Media,Media,Excelente,Critico,Limitado,Frecuente,Adecuada,Constante,Moderado,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Constante,Frecuente,Alta,Parcial_baja,Moderado,Excelente,Previsto,Bajo,Excelente
420,Previsto,Destacado,Excelente,Alta,Excelente,Alta,Consistente,Adecuado,Ocasional,Moderada,Frecuente,Moderado,Adecuado,Bueno,Puntual,Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Frecuente,Nula,Baja,Parcial_alta,Bajo,Bueno,Destacado,Bajo,Excelente
421,Inicio,Inicio,Excelente,Baja,Media,Alta,Critico,Limitado,Constante,Moderada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_alta,Bajo,Moderado,Inicio,Bajo,Regular
422,En_proceso,En_proceso,Baja,Alta,Baja,Baja,Critico,Limitado,Constante,Inadecuada,Nula,Moderado,Adecuado,Regular,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Nula,Ocasional,Baja,Parcial_alta,Muy_alto,Moderado,Inicio,Alto,Critico
423,En_proceso,En_proceso,Baja,Excelente,Media,Alta,Ejemplar,Adecuado,Minimo,Moderada,Constante,Moderado,Regular,Regular,Puntual,Medio,Con_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Constante,Constante,Alta,Tiempo_completo,Bajo,Excelente,Previsto,Bajo,Excelente
424,En_proceso,En_proceso,Baja,Excelente,Media,Alta,Critico,Limitado,Constante,Moderada,Constante,Bajo,Adecuado,Excelente,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Riesgo_moderado,Constante,Constante,Alta,Tiempo_completo,Alto,Excelente,En_proceso,Medio,Excelente
425,Destacado,Destacado,Excelente,Baja,Media,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Nula,Bajo,Regular,Bueno,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_alta,Alto,Moderado,Destacado,Bajo,Regular
426,Destacado,Destacado,Excelente,Excelente,Excelente,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Baja,Bajo,Excesivo,Regular,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_baja,Alto,Moderado,Destacado,Bajo,Critico
427,En_proceso,En_proceso,Excelente,Alta,Excelente,Media,Critico,Adecuado,Constante,Adecuada,Nula,Alto,Regular,Regular,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Tiempo_completo,Alto,Moderado,En_proceso,Alto,Critico
428,En_proceso,En_proceso,Media,Excelente,Alta,Alta,Ejemplar,Limitado,Frecuente,Inadecuada,Frecuente,Bajo,Regular,Regular,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Constante,Alta,Ninguna,Muy_alto,Bueno,Previsto,Medio,Regular
429,Previsto,Destacado,Alta,Alta,Alta,Excelente,Moderado,Adecuado,Frecuente,Adecuada,Nula,Moderado,Excesivo,Bueno,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Nula,Baja,Ninguna,Alto,Insuficiente,Previsto,Bajo,Critico
430,Inicio,Inicio,Media,Alta,Media,Media,Moderado,Insuficiente,Frecuente,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Frecuente,Media,Tiempo_completo,Bajo,Excelente,Inicio,Medio,Excelente
431,Previsto,Destacado,Baja,Excelente,Media,Media,Ejemplar,Limitado,Minimo,Moderada,Frecuente,Bajo,Adecuado,Excelente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Frecuente,Nula,Baja,Parcial_baja,Alto,Moderado,Previsto,Medio,Regular
432,En_proceso,En_proceso,Alta,Excelente,Excelente,Alta,Moderado,Limitado,Frecuente,Moderada,Frecuente,Alto,Adecuado,Regular,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Frecuente,Frecuente,Media,Ninguna,Muy_alto,Moderado,Previsto,Medio,Critico
433,Destacado,Destacado,Baja,Media,Baja,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Baja,Bajo,Excesivo,Bueno,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Nula,Baja,Ninguna,Moderado,Insuficiente,Destacado,Bajo,Critico
434,Inicio,Inicio,Baja,Media,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Alto,Excesivo,Deficiente,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Tiempo_completo,Bajo,Insuficiente,Inicio,Alto,Critico
