id,pps_actual_20,pps_anterior_20,asistencia_teorico_pct,asistencia_laboratorio_pct,asistencia_total_pct,autoeficacia_academica,entregas_tarea_puntual,horas_de_estudio_semana,indice_procrastinacion,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,horas_deporte,horas_cultura,horas_extracurriculares,horas_trabajo_semana,estres,apoyo_social,rendimiento,riesgo_de_desercion,bienestar_estudiantil
86,Previsto,Previsto,Baja,Baja,Baja,Baja,Consistente,Limitado,Minimo,Adecuada,Nula,Alto,Adecuado,Bueno,Impuntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Parcial_baja,Muy_alto,Insuficiente,En_proceso,Alto,Critico
87,Destacado,Destacado,Media,Excelente,Alta,Alta,Ejemplar,Adecuado,Minimo,Moderada,Baja,Alto,Deficiente,Deficiente,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Parcial_baja,Moderado,Bueno,Destacado,Bajo,Regular
88,En_proceso,En_proceso,Excelente,Alta,Excelente,Baja,Moderado,Limitado,Constante,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Frecuente,Constante,Alta,Parcial_baja,Bajo,Moderado,En_proceso,Alto,Regular
89,Destacado,Destacado,Alta,Media,Media,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Frecuente,Alto,Regular,Deficiente,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_alta,Alto,Excelente,Destacado,Bajo,Regular
90,Destacado,Destacado,Alta,Baja,Baja,Baja,Consistente,Limitado,Minimo,Moderada,Constante,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Sostenible,Constante,Nula,Media,Ninguna,Bajo,Insuficiente,En_proceso,Medio,Critico
91,Inicio,Inicio,Baja,Alta,Baja,Alta,Moderado,Insuficiente,Constante,Moderada,Baja,Bajo,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Ocasional,Baja,Ninguna,Moderado,Excelente,Inicio,Bajo,Excelente
92,En_proceso,Previsto,Alta,Alta,Alta,Excelente,Ejemplar,Adecuado,Ocasional,Inadecuada,Constante,Alto,Adecuado,Deficiente,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Ocasional,Media,Parcial_baja,Alto,Moderado,Previsto,Bajo,Critico
93,En_proceso,Previsto,Baja,Excelente,Media,Baja,Consistente,Limitado,Frecuente,Moderada,Frecuente,Moderado,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Frecuente,Constante,Alta,Parcial_baja,Moderado,Moderado,En_proceso,Alto,Regular
94,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Consistente,Intensivo,Frecuente,Adecuada,Nula,Moderado,Excesivo,Bueno,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Nula,Frecuente,Baja,Parcial_baja,Alto,Bueno,Destacado,Bajo,Regular
95,Destacado,Destacado,Media,Media,Baja,Excelente,Ejemplar,Intensivo,Ocasional,Moderada,Constante,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Constante,Alta,Tiempo_completo,Moderado,Excelente,Destacado,Bajo,Excelente
96,Destacado,Destacado,Excelente,Alta,Excelente,Media,Critico,Intensivo,Frecuente,Moderada,Constante,Moderado,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Nula,Media,Parcial_alta,Bajo,Moderado,Previsto,Medio,Regular
97,Previsto,Previsto,Excelente,Media,Alta,Media,Moderado,Limitado,Constante,Inadecuada,Baja,Moderado,Excesivo,Deficiente,Impuntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_baja,Moderado,Insuficiente,Previsto,Medio,Critico
98,En_proceso,Inicio,Baja,Alta,Baja,Media,Moderado,Insuficiente,Ocasional,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Alto,Con_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Nula,Baja,Ninguna,Moderado,Excelente,Inicio,Bajo,Excelente
99,Destacado,Previsto,Baja,Alta,Baja,Excelente,Consistente,Intensivo,Minimo,Moderada,Constante,Bajo,Deficiente,Regular,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Ocasional,Media,Parcial_alta,Moderado,Moderado,Destacado,Bajo,Regular
100,En_proceso,En_proceso,Excelente,Excelente,Excelente,Baja,Moderado,Limitado,Constante,Moderada,Baja,Moderado,Adecuado,Bueno,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Parcial_alta,Bajo,Excelente,En_proceso,Medio,Excelente
101,Destacado,Destacado,Excelente,Alta,Excelente,Excelente,Consistente,Intensivo,Minimo,Inadecuada,Constante,Bajo,Excesivo,Regular,Puntual,Muy_Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Constante,Nula,Media,Parcial_baja,Muy_alto,Excelente,Destacado,Bajo,Regular
102,Destacado,Destacado,Baja,Alta,Baja,Excelente,Ejemplar,Intensivo,Frecuente,Inadecuada,Nula,Bajo,Regular,Regular,Impuntual,Alto,Con_deuda,Beca_Parcial,Bajo,Estable,Nula,Constante,Media,Ninguna,Alto,Bueno,Destacado,Bajo,Regular
103,Destacado,Destacado,Excelente,Excelente,Excelente,Baja,Ejemplar,Adecuado,Minimo,Moderada,Baja,Moderado,Deficiente,Deficiente,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Estable,Ocasional,Nula,Baja,Ninguna,Muy_alto,Insuficiente,Destacado,Alto,Critico
104,En_proceso,En_proceso,Excelente,Excelente,Excelente,Media,Moderado,Limitado,Frecuente,Adecuada,Nula,Alto,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Nula,Nula,Baja,Parcial_baja,Muy_alto,Moderado,En_proceso,Alto,Critico
105,Destacado,Destacado,Media,Baja,Baja,Alta,Ejemplar,Adecuado,Minimo,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Constante,Media,Parcial_baja,Moderado,Moderado,Previsto,Bajo,Excelente
106,Inicio,Inicio,Excelente,Media,Alta,Baja,Critico,Insuficiente,Constante,Adecuada,Constante,Moderado,Deficiente,Regular,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Alta,Tiempo_completo,Muy_alto,Moderado,Inicio,Alto,Critico
107,Previsto,Destacado,Alta,Excelente,Excelente,Baja,Critico,Limitado,Frecuente,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Muy_Bajo,Estable,Frecuente,Ocasional,Media,Tiempo_completo,Bajo,Insuficiente,En_proceso,Alto,Excelente
108,En_proceso,En_proceso,Media,Excelente,Alta,Media,Consistente,Limitado,Ocasional,Moderada,Frecuente,Bajo,Excesivo,Bueno,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Frecuente,Nula,Baja,Parcial_baja,Moderado,Moderado,En_proceso,Medio,Regular
109,Inicio,Inicio,Baja,Baja,Baja,Baja,Critico,Insuficiente,Constante,Moderada,Baja,Moderado,Regular,Regular,Impuntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Constante,Media,Tiempo_completo,Moderado,Insuficiente,Inicio,Alto,Critico
110,En_proceso,En_proceso,Excelente,Media,Alta,Excelente,Consistente,Adecuado,Ocasional,Inadecuada,Nula,Moderado,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Nula,Ocasional,Baja,Tiempo_completo,Bajo,Moderado,Previsto,Bajo,Critico
111,En_proceso,En_proceso,Baja,Media,Baja,Baja,Critico,Adecuado,Constante,Adecuada,Constante,Bajo,Adecuado,Excelente,Puntual,Medio,Con_deuda,Beca_Total,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Parcial_alta,Bajo,Insuficiente,Inicio,Alto,Excelente
112,Destacado,Destacado,Media,Excelente,Alta,Alta,Ejemplar,Intensivo,Ocasional,Moderada,Frecuente,Moderado,Regular,Regular,Impuntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Muy_alto,Excelente,Destacado,Bajo,Regular
113,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Moderado,Intensivo,Frecuente,Inadecuada,Constante,Alto,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Constante,Frecuente,Alta,Tiempo_completo,Bajo,Bueno,Previsto,Bajo,Excelente
114,En_proceso,En_proceso,Baja,Media,Baja,Excelente,Moderado,Insuficiente,Ocasional,Inadecuada,Baja,Bajo,Excesivo,Regular,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Riesgo_moderado,Ocasional,Frecuente,Media,Parcial_baja,Bajo,Excelente,En_proceso,Bajo,Excelente
115,Previsto,Previsto,Alta,Alta,Alta,Media,Moderado,Intensivo,Frecuente,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Constante,Media,Ninguna,Muy_alto,Moderado,Previsto,Alto,Regular
116,Inicio,En_proceso,Baja,Excelente,Media,Excelente,Consistente,Limitado,Frecuente,Moderada,Constante,Moderado,Regular,Regular,Puntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Estable,Constante,Constante,Alta,Tiempo_completo,Alto,Excelente,En_proceso,Medio,Excelente
117,Previsto,Previsto,Baja,Alta,Baja,Alta,Ejemplar,Adecuado,Ocasional,Inadecuada,Nula,Bajo,Adecuado,Bueno,Impuntual,Muy_Bajo,Con_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Nula,Constante,Media,Parcial_baja,Alto,Bueno,Previsto,Bajo,Regular
118,Destacado,Previsto,Alta,Baja,Baja,Alta,Consistente,Intensivo,Minimo,Adecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Frecuente,Media,Tiempo_completo,Alto,Bueno,Previsto,Medio,Critico
119,Inicio,En_proceso,Alta,Alta,Alta,Baja,Critico,Limitado,Ocasional,Moderada,Baja,Alto,Regular,Deficiente,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Sostenible,Ocasional,Constante,Media,Tiempo_completo,Bajo,Bueno,Inicio,Alto,Regular
120,En_proceso,En_proceso,Alta,Baja,Baja,Excelente,Consistente,Adecuado,Minimo,Inadecuada,Frecuente,Moderado,Deficiente,Deficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_baja,Muy_alto,Excelente,Previsto,Bajo,Critico
121,Inicio,Inicio,Alta,Alta,Alta,Media,Critico,Limitado,Frecuente,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Frecuente,Constante,Alta,Parcial_alta,Muy_alto,Insuficiente,Inicio,Alto,Critico
122,Destacado,Previsto,Media,Media,Baja,Media,Consistente,Intensivo,Ocasional,Adecuada,Nula,Moderado,Adecuado,Excelente,Puntual,Medio,Con_deuda,Credito,Muy_Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Parcial_alta,Muy_alto,Insuficiente,Previsto,Alto,Critico
123,Destacado,Previsto,Media,Baja,Baja,Alta,Critico,Adecuado,Frecuente,Inadecuada,Constante,Alto,Excesivo,Deficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Frecuente,Alta,Ninguna,Moderado,Insuficiente,Previsto,Medio,Critico
124,Previsto,Previsto,Baja,Baja,Baja,Media,Critico,Intensivo,Frecuente,Adecuada,Frecuente,Alto,Regular,Regular,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Frecuente,Media,Ninguna,Muy_alto,Moderado,En_proceso,Alto,Critico
125,Inicio,Inicio,Baja,Media,Baja,Baja,Critico,Limitado,Constante,Moderada,Baja,Bajo,Adecuado,Excelente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Nula,Baja,Parcial_alta,Moderado,Bueno,Inicio,Alto,Excelente
126,Destacado,Destacado,Excelente,Excelente,Excelente,Alta,Ejemplar,Adecuado,Frecuente,Adecuada,Baja,Bajo,Regular,Excelente,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Constante,Media,Ninguna,Bajo,Bueno,Destacado,Bajo,Excelente
127,Previsto,Previsto,Alta,Media,Media,Alta,Moderado,Adecuado,Constante,Adecuada,Constante,Alto,Adecuado,Bueno,Impuntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Constante,Constante,Alta,Parcial_baja,Moderado,Bueno,Previsto,Medio,Excelente
128,Previsto,Previsto,Baja,Excelente,Media,Media,Moderado,Limitado,Minimo,Adecuada,Baja,Moderado,Regular,Bueno,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Ocasional,Baja,Ninguna,Moderado,Moderado,En_proceso,Bajo,Regular
129,En_proceso,En_proceso,Media,Media,Baja,Alta,Critico,Limitado,Minimo,Inadecuada,Frecuente,Bajo,Deficiente,Deficiente,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Parcial_alta,Alto,Bueno,Inicio,Bajo,Critico
130,Inicio,Inicio,Excelente,Excelente,Excelente,Media,Critico,Limitado,Constante,Moderada,Nula,Moderado,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Nula,Nula,Baja,Tiempo_completo,Moderado,Insuficiente,En_proceso,Alto,Critico
131,Inicio,Inicio,Excelente,Excelente,Excelente,Baja,Critico,Insuficiente,Frecuente,Inadecuada,Baja,Alto,Deficiente,Deficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Medio,Estable,Ocasional,Constante,Media,Parcial_alta,Moderado,Insuficiente,Inicio,Alto,Critico
132,En_proceso,Inicio,Excelente,Baja,Media,Alta,Moderado,Insuficiente,Frecuente,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Alto,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Frecuente,Media,Parcial_baja,Muy_alto,Bueno,En_proceso,Alto,Regular
133,Inicio,Inicio,Alta,Excelente,Excelente,Alta,Critico,Insuficiente,Constante,Adecuada,Frecuente,Moderado,Deficiente,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Frecuente,Frecuente,Media,Tiempo_completo,Muy_alto,Bueno,En_proceso,Alto,Critico
134,Destacado,Previsto,Excelente,Alta,Excelente,Excelente,Moderado,Intensivo,Frecuente,Inadecuada,Baja,Moderado,Excesivo,Deficiente,Puntual,Medio,Con_deuda,Credito,Bajo,Riesgo_moderado,Ocasional,Nula,Baja,Ninguna,Muy_alto,Bueno,Destacado,Bajo,Critico
135,Previsto,Destacado,Alta,Alta,Alta,Alta,Moderado,Intensivo,Frecuente,Adecuada,Constante,Alto,Excesivo,Regular,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Constante,Alta,Parcial_baja,Alto,Insuficiente,Previsto,Alto,Critico
136,Previsto,Previsto,Alta,Excelente,Excelente,Excelente,Consistente,Intensivo,Ocasional,Adecuada,Nula,Moderado,Deficiente,Regular,Puntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Nula,Ocasional,Baja,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Regular
137,Destacado,Destacado,Excelente,Baja,Media,Excelente,Ejemplar,Intensivo,Minimo,Adecuada,Constante,Bajo,Regular,Excelente,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Alto,Excelente,Destacado,Bajo,Excelente
138,Inicio,Inicio,Media,Excelente,Alta,Media,Critico,Insuficiente,Constante,Adecuada,Baja,Bajo,Adecuado,Excelente,Puntual,Alto,Sin_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Frecuente,Media,Ninguna,Muy_alto,Bueno,Inicio,Alto,Regular
139,Previsto,Previsto,Excelente,Media,Alta,Excelente,Ejemplar,Limitado,Minimo,Moderada,Constante,Moderado,Excesivo,Regular,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Frecuente,Alta,Parcial_baja,Moderado,Excelente,Destacado,Bajo,Excelente
140,Previsto,Previsto,Baja,Alta,Baja,Excelente,Ejemplar,Intensivo,Ocasional,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Constante,Nula,Media,Parcial_baja,Bajo,Moderado,Destacado,Bajo,Regular
141,Previsto,Previsto,Baja,Alta,Baja,Alta,Moderado,Intensivo,Ocasional,Moderada,Nula,Moderado,Adecuado,Bueno,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Frecuente,Baja,Parcial_alta,Alto,Moderado,Previsto,Medio,Critico
142,Inicio,Inicio,Excelente,Alta,Excelente,Media,Moderado,Insuficiente,Frecuente,Moderada,Baja,Bajo,Regular,Bueno,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Ocasional,Constante,Media,Parcial_baja,Bajo,Excelente,En_proceso,Bajo,Excelente
143,Previsto,Destacado,Alta,Alta,Alta,Excelente,Consistente,Limitado,Ocasional,Inadecuada,Nula,Alto,Regular,Deficiente,Puntual,Medio,Con_deuda,Credito,Muy_Bajo,Riesgo_moderado,Nula,Ocasional,Baja,Parcial_alta,Muy_alto,Moderado,Previsto,Medio,Critico
144,Inicio,Inicio,Media,Excelente,Alta,Baja,Moderado,Insuficiente,Constante,Moderada,Frecuente,Alto,Deficiente,Deficiente,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_moderado,Frecuente,Ocasional,Media,Parcial_alta,Alto,Moderado,Inicio,Alto,Critico
145,Inicio,Inicio,Alta,Excelente,Excelente,Baja,Critico,Limitado,Constante,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Ocasional,Media,Ninguna,Alto,Insuficiente,Inicio,Alto,Critico
146,En_proceso,En_proceso,Excelente,Media,Alta,Alta,Ejemplar,Limitado,Minimo,Moderada,Baja,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Con_deuda,Credito,Muy_Bajo,Riesgo_moderado,Ocasional,Constante,Media,Tiempo_completo,Muy_alto,Insuficiente,Previsto,Alto,Critico
147,Destacado,Previsto,Excelente,Media,Alta,Media,Consistente,Intensivo,Ocasional,Adecuada,Baja,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Constante,Media,Parcial_baja,Moderado,Insuficiente,Destacado,Medio,Critico
148,Previsto,Previsto,Alta,Baja,Baja,Alta,Critico,Adecuado,Frecuente,Moderada,Nula,Alto,Regular,Deficiente,Puntual,Alto,Sin_deuda,Beca_Total,Bajo,Sostenible,Nula,Frecuente,Baja,Ninguna,Bajo,Bueno,En_proceso,Bajo,Regular
149,Previsto,En_proceso,Alta,Excelente,Excelente,Alta,Ejemplar,Limitado,Ocasional,Adecuada,Baja,Moderado,Adecuado,Excelente,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Constante,Media,Ninguna,Alto,Moderado,Destacado,Bajo,Regular
150,Previsto,Previsto,Alta,Excelente,Excelente,Alta,Moderado,Limitado,Minimo,Moderada,Baja,Alto,Adecuado,Regular,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Estable,Ocasional,Ocasional,Baja,Tiempo_completo,Alto,Insuficiente,Previsto,Alto,Critico
151,Destacado,Destacado,Excelente,Baja,Media,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Nula,Moderado,Adecuado,Regular,Puntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Nula,Frecuente,Baja,Parcial_alta,Muy_alto,Bueno,Destacado,Bajo,Critico
152,En_proceso,En_proceso,Excelente,Media,Alta,Media,Critico,Limitado,Minimo,Inadecuada,Baja,Bajo,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_alta,Moderado,Bueno,En_proceso,Bajo,Regular
153,Destacado,Previsto,Baja,Excelente,Media,Excelente,Ejemplar,Adecuado,Minimo,Adecuada,Constante,Bajo,Deficiente,Bueno,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Riesgo_moderado,Constante,Constante,Alta,Parcial_baja,Bajo,Bueno,Destacado,Bajo,Excelente
154,Inicio,Inicio,Alta,Alta,Alta,Baja,Critico,Limitado,Constante,Inadecuada,Baja,Alto,Excesivo,Deficiente,Puntual,Alto,Con_deuda,Beca_Parcial,Bajo,Sostenible,Ocasional,Ocasional,Baja,Parcial_baja,Muy_alto,Excelente,Inicio,Alto,Critico
155,En_proceso,En_proceso,Baja,Excelente,Media,Alta,Moderado,Limitado,Frecuente,Adecuada,Baja,Alto,Regular,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Ocasional,Baja,Parcial_alta,Alto,Moderado,En_proceso,Alto,Critico
156,Inicio,Inicio,Alta,Baja,Baja,Baja,Critico,Insuficiente,Constante,Adecuada,Baja,Alto,Excesivo,Regular,Puntual,Alto,Con_deuda,Pago_Directo,Bajo,Sostenible,Ocasional,Nula,Baja,Tiempo_completo,Alto,Moderado,Inicio,Alto,Critico
157,Destacado,Previsto,Baja,Excelente,Media,Excelente,Ejemplar,Intensivo,Minimo,Moderada,Constante,Alto,Excesivo,Deficiente,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Constante,Nula,Media,Parcial_alta,Alto,Bueno,Destacado,Bajo,Critico
158,Inicio,Inicio,Excelente,Baja,Media,Baja,Critico,Insuficiente,Constante,Inadecuada,Constante,Alto,Deficiente,Deficiente,Impuntual,Bajo,Sin_deuda,Credito,Bajo,Riesgo_moderado,Constante,Frecuente,Alta,Parcial_baja,Bajo,Insuficiente,Inicio,Alto,Regular
159,Inicio,En_proceso,Alta,Media,Media,Baja,Critico,Insuficiente,Frecuente,Moderada,Nula,Bajo,Excesivo,Bueno,Impuntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Nula,Nula,Baja,Ninguna,Muy_alto,Bueno,Inicio,Alto,Critico
160,Inicio,Inicio,Excelente,Media,Alta,Media,Critico,Limitado,Frecuente,Moderada,Frecuente,Alto,Adecuado,Regular,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Frecuente,Nula,Baja,Ninguna,Moderado,Moderado,Inicio,Medio,Critico
161,Previsto,Previsto,Excelente,Excelente,Excelente,Media,Ejemplar,Adecuado,Ocasional,Inadecuada,Constante,Moderado,Adecuado,Regular,Impuntual,Bajo,Con_deuda,Beca_Total,Muy_Bajo,Vulnerable,Constante,Constante,Alta,Parcial_alta,Alto,Moderado,Destacado,Medio,Regular
162,Destacado,Destacado,Excelente,Media,Alta,Media,Ejemplar,Adecuado,Ocasional,Inadecuada,Constante,Moderado,Excesivo,Deficiente,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Constante,Constante,Alta,Ninguna,Alto,Moderado,Destacado,Medio,Critico
163,En_proceso,Inicio,Baja,Media,Baja,Baja,Critico,Insuficiente,Frecuente,Moderada,Constante,Bajo,Regular,Bueno,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Ocasional,Media,Parcial_baja,Alto,Insuficiente,Inicio,Alto,Critico
164,Inicio,Inicio,Media,Excelente,Alta,Baja,Critico,Insuficiente,Constante,Adecuada,Nula,Bajo,Adecuado,Excelente,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_moderado,Nula,Constante,Media,Parcial_alta,Moderado,Moderado,Inicio,Alto,Excelente
165,Destacado,Destacado,Media,Alta,Media,Excelente,Ejemplar,Intensivo,Minimo,Inadecuada,Baja,Bajo,Adecuado,Bueno,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Constante,Media,Parcial_baja,Moderado,Moderado,Destacado,Bajo,Regular
166,Destacado,Previsto,Excelente,Excelente,Excelente,Excelente,Ejemplar,Adecuado,Minimo,Adecuada,Frecuente,Alto,Excesivo,Regular,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Ocasional,Media,Parcial_alta,Bajo,Excelente,Destacado,Bajo,Excelente
167,Destacado,Previsto,Baja,Alta,Baja,Excelente,Moderado,Intensivo,Ocasional,Adecuada,Constante,Alto,Adecuado,Bueno,Puntual,Medio,Sin_deuda,Pago_Directo,Bajo,Estable,Constante,Nula,Media,Parcial_alta,Moderado,Excelente,Previsto,Bajo,Excelente
168,Previsto,Destacado,Excelente,Baja,Media,Alta,Ejemplar,Adecuado,Frecuente,Inadecuada,Nula,Alto,Deficiente,Deficiente,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Bajo,Riesgo_moderado,Nula,Nula,Baja,Parcial_baja,Muy_alto,Bueno,Previsto,Medio,Critico
169,Previsto,Previsto,Media,Media,Baja,Excelente,Consistente,Intensivo,Minimo,Moderada,Baja,Moderado,Regular,Regular,Puntual,Alto,Con_deuda,Pago_Directo,Bajo,Estable,Ocasional,Nula,Baja,Tiempo_completo,Alto,Excelente,Previsto,Bajo,Regular
170,En_proceso,En_proceso,Alta,Baja,Baja,Baja,Consistente,Limitado,Frecuente,Adecuada,Baja,Bajo,Excesivo,Excelente,Puntual,Muy_Bajo,Con_deuda,Credito,Bajo,Vulnerable,Ocasional,Constante,Media,Parcial_alta,Alto,Excelente,Inicio,Medio,Excelente
171,Previsto,Previsto,Excelente,Baja,Media,Excelente,Ejemplar,Adecuado,Minimo,Moderada,Baja,Alto,Deficiente,Deficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Estable,Ocasional,Ocasional,Baja,Parcial_baja,Muy_alto,Moderado,Destacado,Bajo,Critico
172,En_proceso,En_proceso,Excelente,Media,Alta,Media,Ejemplar,Intensivo,Frecuente,Inadecuada,Baja,Bajo,Regular,Regular,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Frecuente,Media,Tiempo_completo,Alto,Bueno,Previsto,Alto,Regular
173,Inicio,Inicio,Media,Excelente,Alta,Media,Consistente,Insuficiente,Ocasional,Adecuada,Baja,Alto,Regular,Regular,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Frecuente,Media,Parcial_alta,Moderado,Insuficiente,En_proceso,Alto,Critico
